Date,Julian Date,Time,Station,Depth (m),Calculated Chlorophyll-a (micrograms/L),Oxygen % Saturation,Calculated SPM (mg/L),Extinction Coefficient,Salinity,Temperature (Degrees Celsius),Month,Year
2021-01-29,2021029,8:21,31,11,6.8,93.0,264,2.3,29.92,10.22,1,2021
2021-01-29,2021029,8:21,31,12,7.1,94.0,295,2.3,29.92,10.22,1,2021
2021-01-29,2021029,8:11,32,1,7.3,91.0,20,2.5,26.75,9.81,1,2021
2021-01-29,2021029,8:11,32,2,7.1,91.0,27,2.5,27.1,9.84,1,2021
2021-01-29,2021029,8:11,32,3,6.9,92.0,37,2.5,27.49,9.87,1,2021
2021-01-29,2021029,8:11,32,4,6.5,92.0,49,2.5,27.92,9.91,1,2021
2021-01-29,2021029,8:11,32,5,6.6,92.0,52,2.5,28.36,9.96,1,2021
2021-01-29,2021029,8:11,32,6,6.5,93.0,58,2.5,28.68,10.0,1,2021
2021-01-29,2021029,8:11,32,7,6.3,93.0,62,2.5,29.09,10.06,1,2021
2021-01-29,2021029,8:11,32,8,6.6,93.0,127,2.5,29.34,10.1,1,2021
2021-01-29,2021029,8:11,32,9,7.5,93.0,263,2.5,29.41,10.11,1,2021
2021-01-29,2021029,8:11,32,10,8.3,93.0,367,2.5,29.43,10.12,1,2021
2021-01-29,2021029,8:03,33,1,8.9,89.0,20,3.1,24.45,9.69,1,2021
2021-01-29,2021029,8:03,33,2,8.3,90.0,23,3.1,24.84,9.71,1,2021
2021-01-29,2021029,8:03,33,3,7.8,90.0,24,3.1,25.43,9.75,1,2021
2021-01-29,2021029,8:03,33,4,7.5,90.0,27,3.1,25.95,9.78,1,2021
2021-01-29,2021029,8:03,33,5,7.6,91.0,30,3.1,26.23,9.79,1,2021
2021-01-29,2021029,8:03,33,6,7.6,91.0,36,3.1,26.65,9.81,1,2021
2021-01-29,2021029,8:03,33,7,7.3,92.0,36,3.1,27.04,9.82,1,2021
2021-01-29,2021029,8:03,33,8,7.3,92.0,38,3.1,27.62,9.88,1,2021
2021-01-29,2021029,8:03,33,9,7.1,92.0,45,3.1,28.09,9.93,1,2021
2021-01-29,2021029,8:03,33,10,6.7,93.0,55,3.1,28.37,9.96,1,2021
2021-01-29,2021029,8:03,33,11,6.6,93.0,63,3.1,28.68,10.0,1,2021
2021-01-29,2021029,8:03,33,12,7.1,93.0,137,3.1,28.86,10.03,1,2021
2021-01-29,2021029,7:49,34,1,6.7,89.0,31,3.0,24.74,9.74,1,2021
2021-01-29,2021029,7:49,34,2,6.3,89.0,31,3.0,25.27,9.77,1,2021
2021-01-29,2021029,7:49,34,3,6.4,90.0,36,3.0,25.67,9.79,1,2021
2021-01-29,2021029,7:49,34,4,6.5,90.0,42,3.0,26.54,9.85,1,2021
2021-01-29,2021029,7:49,34,5,6.6,91.0,47,3.0,27.21,9.89,1,2021
2021-01-29,2021029,7:49,34,6,6.6,91.0,57,3.0,27.45,9.91,1,2021
2021-01-29,2021029,7:49,34,7,6.7,91.0,77,3.0,27.46,9.91,1,2021
2021-01-29,2021029,7:37,35,1,8.4,86.0,33,3.1,21.93,9.72,1,2021
2021-01-29,2021029,7:37,35,2,7.9,87.0,37,3.1,23.19,9.75,1,2021
2021-01-29,2021029,7:37,35,3,7.0,88.0,43,3.1,24.35,9.77,1,2021
2021-01-29,2021029,7:37,35,4,6.3,89.0,47,3.1,25.23,9.77,1,2021
2021-01-29,2021029,7:37,35,5,6.6,90.0,60,3.1,26.49,9.85,1,2021
2021-01-29,2021029,7:28,36,1,11.5,83.0,48,3.9,15.8,9.73,1,2021
2021-01-29,2021029,7:28,36,2,10.2,85.0,48,3.9,22.19,9.8,1,2021
2021-01-29,2021029,7:28,36,3,9.2,87.0,50,3.9,25.03,9.82,1,2021
2021-01-29,2021029,7:28,36,4,9.4,87.0,55,3.9,26.35,9.84,1,2021
2021-01-29,2021029,7:28,36,5,9.0,69.0,85,3.9,26.8,9.87,1,2021
2021-02-19,2021050,11:23,13,1,2.9,96.0,8,0.8,18.41,12.08,2,2021
2021-02-19,2021050,11:23,13,2,2.7,96.0,7,0.8,20.18,11.97,2,2021
2021-02-19,2021050,11:23,13,3,2.9,95.0,7,0.8,21.06,11.92,2,2021
2021-02-19,2021050,11:23,13,4,2.8,94.0,6,0.8,21.85,11.9,2,2021
2021-02-19,2021050,11:23,13,5,2.4,93.0,6,0.8,24.28,11.86,2,2021
2021-02-19,2021050,11:23,13,6,1.9,93.0,6,0.8,26.04,11.83,2,2021
2021-02-19,2021050,11:23,13,7,1.7,92.0,7,0.8,26.43,11.82,2,2021
2021-02-19,2021050,11:23,13,8,1.7,92.0,8,0.8,26.53,11.82,2,2021
2021-02-19,2021050,11:23,13,9,1.6,92.0,8,0.8,26.53,11.82,2,2021
2021-02-19,2021050,11:06,14,1,3.2,97.0,6,0.9,20.37,12.05,2,2021
2021-02-19,2021050,11:06,14,2,3.1,96.0,7,0.9,21.16,12.02,2,2021
2021-02-19,2021050,11:06,14,3,2.9,96.0,7,0.9,21.41,12.0,2,2021
2021-02-19,2021050,11:06,14,4,2.9,95.0,7,0.9,21.89,11.98,2,2021
2021-02-19,2021050,11:06,14,5,2.6,95.0,7,0.9,23.89,11.92,2,2021
2021-02-19,2021050,11:06,14,6,2.2,94.0,6,0.9,25.31,11.87,2,2021
2021-02-19,2021050,11:06,14,7,2.1,93.0,6,0.9,26.3,11.84,2,2021
2021-02-19,2021050,11:06,14,8,1.9,93.0,6,0.9,26.98,11.82,2,2021
2021-02-19,2021050,11:06,14,9,1.9,92.0,6,0.9,27.63,11.79,2,2021
2021-02-19,2021050,11:06,14,10,1.8,92.0,11,0.9,27.91,11.78,2,2021
2021-02-19,2021050,11:06,14,11,1.8,91.0,16,0.9,27.93,11.78,2,2021
2021-02-19,2021050,11:06,14,12,1.8,91.0,17,0.9,27.93,11.78,2,2021
2021-02-19,2021050,11:06,14,13,1.7,91.0,17,0.9,27.94,11.78,2,2021
2021-02-19,2021050,11:06,14,14,1.6,91.0,18,0.9,27.96,11.78,2,2021
2021-02-19,2021050,11:06,14,15,1.7,91.0,18,0.9,26.94,11.78,2,2021
2021-02-19,2021050,10:50,15,1,2.7,96.0,5,0.7,23.29,11.96,2,2021
2021-02-19,2021050,10:50,15,2,2.9,97.0,5,0.7,23.33,11.96,2,2021
2021-02-19,2021050,10:50,15,3,3.0,97.0,5,0.7,23.42,11.96,2,2021
2021-02-19,2021050,10:50,15,4,2.8,97.0,5,0.7,23.63,11.98,2,2021
2021-02-19,2021050,10:50,15,5,2.7,97.0,5,0.7,24.07,12.01,2,2021
2021-02-19,2021050,10:50,15,6,2.7,98.0,5,0.7,24.27,12.03,2,2021
2021-02-19,2021050,10:50,15,7,2.7,97.0,4,0.7,24.42,12.01,2,2021
2021-02-19,2021050,10:50,15,8,2.7,97.0,4,0.7,24.45,12.01,2,2021
2021-02-19,2021050,10:50,15,9,2.7,96.0,4,0.7,24.91,11.93,2,2021
2021-02-19,2021050,10:50,15,10,2.8,95.0,3,0.7,25.66,11.83,2,2021
2021-02-19,2021050,10:50,15,11,2.8,95.0,3,0.7,25.8,11.82,2,2021
2021-02-19,2021050,10:50,15,12,3.0,95.0,3,0.7,25.95,11.82,2,2021
2021-02-19,2021050,10:50,15,13,2.8,94.0,3,0.7,26.03,11.82,2,2021
2021-02-19,2021050,10:50,15,14,2.6,93.0,3,0.7,26.95,11.8,2,2021
2021-02-19,2021050,10:50,15,15,2.3,93.0,4,0.7,27.4,11.79,2,2021
2021-02-19,2021050,10:50,15,16,2.0,92.0,5,0.7,27.48,11.79,2,2021
2021-02-19,2021050,10:50,15,17,1.9,92.0,6,0.7,27.57,11.79,2,2021
2021-02-19,2021050,10:50,15,18,1.9,92.0,6,0.7,27.61,11.79,2,2021
2021-02-19,2021050,10:50,15,19,1.9,92.0,6,0.7,27.61,11.79,2,2021
2021-02-19,2021050,10:50,15,20,1.9,92.0,7,0.7,27.67,11.79,2,2021
2021-02-19,2021050,10:50,15,21,1.9,92.0,7,0.7,27.68,11.79,2,2021
2021-02-19,2021050,10:50,15,22,1.9,92.0,8,0.7,27.68,11.79,2,2021
2021-02-19,2021050,10:50,15,23,2.0,92.0,8,0.7,27.68,11.79,2,2021
2021-02-19,2021050,10:27,16,1,3.0,96.0,5,0.8,24.97,11.93,2,2021
2021-02-19,2021050,10:27,16,2,2.9,95.0,5,0.8,25.82,11.88,2,2021
2021-02-19,2021050,10:27,16,3,2.5,93.0,5,0.8,27.29,11.8,2,2021
2021-02-19,2021050,10:27,16,4,2.3,92.0,4,0.8,28.72,11.72,2,2021
2021-02-19,2021050,10:27,16,5,2.1,92.0,6,0.8,28.96,11.7,2,2021
2021-02-19,2021050,10:27,16,6,2.1,91.0,7,0.8,29.13,11.69,2,2021
2021-02-19,2021050,10:27,16,7,2.1,91.0,8,0.8,29.29,11.67,2,2021
2021-02-19,2021050,10:27,16,8,2.2,91.0,8,0.8,29.39,11.66,2,2021
2021-02-19,2021050,10:27,16,9,2.1,91.0,9,0.8,29.5,11.64,2,2021
2021-02-19,2021050,10:27,16,10,2.2,90.0,9,0.8,29.62,11.63,2,2021
2021-02-19,2021050,10:27,16,11,2.2,90.0,10,0.8,29.72,11.62,2,2021
2021-02-19,2021050,10:27,16,12,3.0,89.0,11,0.8,28.35,11.64,2,2021
2021-02-19,2021050,10:12,17,1,2.8,96.0,3,0.6,26.51,11.83,2,2021
2021-02-19,2021050,10:12,17,2,3.0,96.0,3,0.6,26.82,11.8,2,2021
2021-02-19,2021050,10:12,17,3,2.9,96.0,2,0.6,27.13,11.79,2,2021
2021-02-19,2021050,10:12,17,4,2.6,95.0,2,0.6,27.33,11.79,2,2021
2021-02-19,2021050,10:12,17,5,2.4,95.0,2,0.6,27.38,11.79,2,2021
2021-02-19,2021050,10:12,17,6,2.5,93.0,3,0.6,27.78,11.76,2,2021
2021-02-19,2021050,10:12,17,7,2.4,92.0,3,0.6,29.13,11.67,2,2021
2021-02-19,2021050,10:12,17,8,2.3,92.0,4,0.6,29.49,11.65,2,2021
2021-02-19,2021050,10:12,17,9,2.3,91.0,6,0.6,29.63,11.64,2,2021
2021-02-19,2021050,10:12,17,10,2.3,91.0,8,0.6,29.76,11.62,2,2021
2021-02-19,2021050,10:12,17,11,2.4,91.0,10,0.6,29.85,11.61,2,2021
2021-02-19,2021050,9:56,18,1,2.4,94.0,2,0.5,28.15,11.78,2,2021
2021-02-19,2021050,9:56,18,2,2.6,94.0,2,0.5,28.23,11.78,2,2021
2021-02-19,2021050,9:56,18,3,2.6,94.0,2,0.5,28.32,11.77,2,2021
2021-02-19,2021050,9:56,18,4,2.6,94.0,2,0.5,28.42,11.78,2,2021
2021-02-19,2021050,9:56,18,5,2.5,94.0,2,0.5,28.43,11.79,2,2021
2021-02-19,2021050,9:56,18,6,2.6,94.0,2,0.5,28.47,11.77,2,2021
2021-02-19,2021050,9:56,18,7,2.7,94.0,2,0.5,28.47,11.77,2,2021
2021-02-19,2021050,9:56,18,8,2.6,94.0,2,0.5,28.47,11.77,2,2021
2021-02-19,2021050,9:56,18,9,2.5,94.0,2,0.5,28.48,11.76,2,2021
2021-02-19,2021050,9:56,18,10,2.7,94.0,2,0.5,28.48,11.76,2,2021
2021-02-19,2021050,9:56,18,11,2.6,94.0,2,0.5,28.48,11.76,2,2021
2021-02-19,2021050,9:56,18,12,2.5,94.0,2,0.5,28.51,11.76,2,2021
2021-02-19,2021050,9:56,18,13,2.6,94.0,2,0.5,28.58,11.78,2,2021
2021-02-19,2021050,9:56,18,14,2.5,94.0,2,0.5,28.59,11.79,2,2021
2021-02-19,2021050,9:56,18,15,2.7,94.0,2,0.5,28.59,11.79,2,2021
2021-02-19,2021050,9:56,18,16,2.5,94.0,2,0.5,28.59,11.79,2,2021
2021-02-19,2021050,9:56,18,17,2.5,94.0,2,0.5,28.59,11.79,2,2021
2021-02-19,2021050,9:56,18,18,2.9,94.0,2,0.5,28.58,11.78,2,2021
2021-02-19,2021050,9:56,18,19,2.7,94.0,2,0.5,28.6,11.79,2,2021
2021-02-19,2021050,9:56,18,20,2.6,94.0,2,0.5,28.6,11.79,2,2021
2021-02-19,2021050,9:56,18,21,2.6,93.0,2,0.5,28.64,11.78,2,2021
2021-02-19,2021050,9:56,18,22,2.8,93.0,2,0.5,28.82,11.73,2,2021
2021-02-19,2021050,9:56,18,23,2.6,92.0,2,0.5,29.03,11.69,2,2021
2021-02-19,2021050,9:56,18,24,2.6,91.0,2,0.5,29.59,11.6,2,2021
2021-02-19,2021050,9:56,18,25,2.4,90.0,3,0.5,29.89,11.56,2,2021
2021-02-19,2021050,9:56,18,26,2.5,89.0,4,0.5,30.29,11.5,2,2021
2021-02-19,2021050,9:56,18,27,2.5,87.0,5,0.5,30.64,11.46,2,2021
2021-02-19,2021050,9:56,18,28,2.5,86.0,7,0.5,31.31,11.36,2,2021
2021-02-19,2021050,9:56,18,29,2.5,85.0,10,0.5,31.67,11.3,2,2021
2021-02-19,2021050,9:56,18,30,2.3,85.0,13,0.5,31.76,11.29,2,2021
2021-02-19,2021050,9:56,18,31,2.4,85.0,17,0.5,31.81,11.28,2,2021
2021-02-19,2021050,9:56,18,32,2.8,84.0,30,0.5,31.81,11.28,2,2021
2021-02-19,2021050,9:56,18,33,3.0,84.0,37,0.5,31.81,11.28,2,2021
2021-02-19,2021050,9:56,18,34,2.9,84.0,38,0.5,31.81,11.29,2,2021
2021-02-19,2021050,9:56,18,35,3.0,84.0,42,0.5,31.81,11.29,2,2021
2021-02-19,2021050,9:56,18,36,3.6,84.0,46,0.5,31.81,11.29,2,2021
2021-02-19,2021050,9:56,18,37,3.6,84.0,49,0.5,31.81,11.29,2,2021
2021-02-19,2021050,9:44,20,1,2.6,94.0,2,0.6,28.96,11.94,2,2021
2021-02-19,2021050,9:44,20,2,2.6,94.0,2,0.6,28.97,11.94,2,2021
2021-02-19,2021050,9:44,20,3,2.6,94.0,2,0.6,28.97,11.93,2,2021
2021-02-19,2021050,9:44,20,4,2.7,94.0,2,0.6,28.98,11.93,2,2021
2021-02-19,2021050,9:44,20,5,2.6,94.0,2,0.6,28.99,11.9,2,2021
2021-02-19,2021050,9:44,20,6,2.4,94.0,2,0.6,28.99,11.89,2,2021
2021-02-19,2021050,9:44,20,7,2.7,94.0,2,0.6,29.0,11.88,2,2021
2021-02-19,2021050,9:44,20,8,2.6,94.0,2,0.6,29.01,11.88,2,2021
2021-02-19,2021050,9:44,20,9,2.7,94.0,2,0.6,29.03,11.87,2,2021
2021-02-19,2021050,9:44,20,10,2.7,94.0,2,0.6,29.04,11.86,2,2021
2021-02-19,2021050,9:44,20,11,2.4,94.0,2,0.6,29.05,11.86,2,2021
2021-02-19,2021050,9:44,20,12,2.4,94.0,2,0.6,29.09,11.85,2,2021
2021-02-19,2021050,9:44,20,13,2.3,93.0,2,0.6,29.13,11.84,2,2021
2021-02-19,2021050,9:44,20,14,2.3,93.0,2,0.6,29.22,11.83,2,2021
2021-02-19,2021050,9:44,20,15,2.1,92.0,2,0.6,29.41,11.79,2,2021
2021-02-19,2021050,9:44,20,16,2.3,92.0,3,0.6,29.66,11.74,2,2021
2021-02-19,2021050,9:44,20,17,2.2,91.0,4,0.6,29.86,11.7,2,2021
2021-02-19,2021050,9:44,20,18,2.2,91.0,4,0.6,30.0,11.67,2,2021
2021-02-19,2021050,9:44,20,19,2.5,91.0,6,0.6,30.07,11.65,2,2021
2021-02-19,2021050,9:44,20,20,2.3,90.0,6,0.6,30.07,11.65,2,2021
2021-02-19,2021050,9:44,20,21,2.3,90.0,6,0.6,30.08,11.65,2,2021
2021-02-19,2021050,9:44,20,22,2.4,90.0,6,0.6,30.11,11.64,2,2021
2021-02-19,2021050,9:44,20,23,2.2,90.0,8,0.6,30.18,11.63,2,2021
2021-02-19,2021050,9:44,20,24,2.3,90.0,9,0.6,30.16,11.63,2,2021
2021-02-19,2021050,9:44,20,25,2.2,90.0,9,0.6,30.28,11.61,2,2021
2021-02-19,2021050,9:31,21,1,3.2,95.0,8,1.0,29.08,12.09,2,2021
2021-02-19,2021050,9:31,21,2,3.1,94.0,9,1.0,29.08,12.08,2,2021
2021-02-19,2021050,9:31,21,3,3.0,94.0,10,1.0,29.1,12.06,2,2021
2021-02-19,2021050,9:31,21,4,2.9,94.0,11,1.0,29.11,12.05,2,2021
2021-02-19,2021050,9:31,21,5,3.0,94.0,12,1.0,29.12,12.04,2,2021
2021-02-19,2021050,9:31,21,6,3.2,94.0,13,1.0,29.14,12.03,2,2021
2021-02-19,2021050,9:31,21,7,3.1,94.0,13,1.0,29.17,12.02,2,2021
2021-02-19,2021050,9:31,21,8,3.0,94.0,14,1.0,29.19,12.01,2,2021
2021-02-19,2021050,9:31,21,9,3.0,94.0,14,1.0,29.21,12.01,2,2021
2021-02-19,2021050,9:31,21,10,2.9,93.0,15,1.0,29.23,11.99,2,2021
2021-02-19,2021050,9:31,21,11,2.8,93.0,15,1.0,29.23,11.99,2,2021
2021-02-19,2021050,9:31,21,12,2.7,93.0,15,1.0,29.24,11.99,2,2021
2021-02-19,2021050,9:31,21,13,2.8,93.0,15,1.0,29.24,11.99,2,2021
2021-02-19,2021050,9:31,21,14,2.9,93.0,15,1.0,29.25,11.99,2,2021
2021-02-19,2021050,9:31,21,15,2.7,93.0,16,1.0,29.25,11.98,2,2021
2021-02-19,2021050,9:31,21,16,2.8,93.0,16,1.0,29.25,11.98,2,2021
2021-02-19,2021050,9:31,21,17,2.8,93.0,16,1.0,29.26,11.98,2,2021
2021-02-19,2021050,9:31,21,18,2.9,93.0,18,1.0,29.26,11.98,2,2021
2021-02-19,2021050,9:22,22,1,2.7,95.0,11,1.0,29.0,12.07,2,2021
2021-02-19,2021050,9:22,22,2,2.7,95.0,11,1.0,29.01,12.03,2,2021
2021-02-19,2021050,9:22,22,3,2.7,95.0,12,1.0,29.01,12.03,2,2021
2021-02-19,2021050,9:22,22,4,2.8,95.0,12,1.0,29.01,12.03,2,2021
2021-02-19,2021050,9:22,22,5,2.9,94.0,13,1.0,29.01,12.03,2,2021
2021-02-19,2021050,9:22,22,6,2.8,94.0,13,1.0,29.02,12.02,2,2021
2021-02-19,2021050,9:22,22,7,2.8,94.0,16,1.0,29.03,12.02,2,2021
2021-02-19,2021050,9:22,22,8,2.8,94.0,17,1.0,29.03,12.02,2,2021
2021-02-19,2021050,9:22,22,9,2.9,94.0,18,1.0,29.03,12.02,2,2021
2021-02-19,2021050,9:22,22,10,2.8,94.0,17,1.0,29.03,12.02,2,2021
2021-02-19,2021050,9:22,22,11,3.2,94.0,18,1.0,29.04,12.02,2,2021
2021-02-19,2021050,9:22,22,12,2.9,94.0,18,1.0,29.04,12.02,2,2021
2021-02-19,2021050,9:22,22,13,3.0,94.0,19,1.0,29.05,12.02,2,2021
2021-02-19,2021050,9:22,22,14,3.1,94.0,20,1.0,29.07,12.01,2,2021
2021-02-19,2021050,9:22,22,15,3.0,94.0,21,1.0,29.09,12.01,2,2021
2021-02-19,2021050,9:22,22,16,3.0,94.0,24,1.0,29.11,12.0,2,2021
2021-02-19,2021050,9:22,22,17,3.2,94.0,25,1.0,29.11,12.0,2,2021
2021-02-19,2021050,9:22,22,18,3.2,94.0,26,1.0,29.11,12.0,2,2021
2021-02-19,2021050,9:22,22,19,3.4,94.0,26,1.0,29.13,11.99,2,2021
2021-02-19,2021050,9:09,23,1,2.6,95.0,9,0.9,29.15,12.16,2,2021
2021-02-19,2021050,9:09,23,2,2.6,94.0,9,0.9,29.15,12.14,2,2021
2021-02-19,2021050,9:09,23,3,2.6,94.0,10,0.9,29.15,12.14,2,2021
2021-02-19,2021050,9:09,23,4,2.6,94.0,10,0.9,29.15,12.14,2,2021
2021-02-19,2021050,9:09,23,5,2.6,94.0,10,0.9,29.15,12.14,2,2021
2021-02-19,2021050,9:09,23,6,2.5,94.0,11,0.9,29.15,12.14,2,2021
2021-02-19,2021050,9:09,23,7,2.7,95.0,10,0.9,29.15,12.14,2,2021
2021-02-19,2021050,9:09,23,8,2.6,94.0,10,0.9,29.15,12.14,2,2021
2021-02-19,2021050,9:09,23,9,2.6,94.0,10,0.9,29.15,12.14,2,2021
2021-02-19,2021050,9:09,23,10,2.5,94.0,12,0.9,29.15,12.14,2,2021
2021-02-19,2021050,9:09,23,11,2.6,94.0,13,0.9,29.15,12.14,2,2021
2021-02-19,2021050,9:09,23,12,2.5,94.0,13,0.9,29.15,12.13,2,2021
2021-02-19,2021050,9:09,23,13,2.6,94.0,13,0.9,29.15,12.14,2,2021
2021-02-19,2021050,9:09,23,14,2.6,94.0,13,0.9,29.15,12.14,2,2021
2021-02-19,2021050,9:09,23,15,2.8,94.0,13,0.9,29.15,12.13,2,2021
2021-02-19,2021050,8:58,24,1,2.5,94.0,15,1.1,29.51,12.19,2,2021
2021-02-19,2021050,8:58,24,2,2.5,94.0,15,1.1,29.51,12.19,2,2021
2021-02-19,2021050,8:58,24,3,2.4,94.0,14,1.1,29.51,12.19,2,2021
2021-02-19,2021050,8:58,24,4,2.5,94.0,14,1.1,29.51,12.19,2,2021
2021-02-19,2021050,8:58,24,5,2.5,94.0,14,1.1,29.51,12.19,2,2021
2021-02-19,2021050,8:58,24,6,2.4,94.0,14,1.1,29.51,12.19,2,2021
2021-02-19,2021050,8:58,24,7,2.4,94.0,15,1.1,29.51,12.19,2,2021
2021-02-19,2021050,8:58,24,8,2.5,94.0,16,1.1,29.51,12.19,2,2021
2021-02-19,2021050,8:58,24,9,2.4,94.0,16,1.1,29.51,12.19,2,2021
2021-02-19,2021050,8:58,24,10,2.4,94.0,16,1.1,29.51,12.19,2,2021
2021-02-19,2021050,8:46,25,1,2.7,93.0,24,1.5,29.77,12.2,2,2021
2021-02-19,2021050,8:46,25,2,2.6,93.0,25,1.5,29.77,12.2,2,2021
2021-02-19,2021050,8:46,25,3,2.5,93.0,25,1.5,29.77,12.2,2,2021
2021-02-19,2021050,8:46,25,4,2.5,93.0,25,1.5,29.77,12.2,2,2021
2021-02-19,2021050,8:46,25,5,2.6,93.0,25,1.5,29.77,12.2,2,2021
2021-02-19,2021050,8:46,25,6,2.6,93.0,27,1.5,29.77,12.2,2,2021
2021-02-19,2021050,8:46,25,7,2.6,93.0,27,1.5,29.77,12.2,2,2021
2021-02-19,2021050,8:46,25,8,2.6,93.0,28,1.5,29.77,12.2,2,2021
2021-02-19,2021050,8:35,26,1,2.5,94.0,13,1.1,29.88,12.14,2,2021
2021-02-19,2021050,8:35,26,2,2.3,94.0,14,1.1,29.88,12.14,2,2021
2021-02-19,2021050,8:35,26,3,2.4,95.0,15,1.1,29.88,12.14,2,2021
2021-02-19,2021050,8:35,26,4,2.6,94.0,15,1.1,29.88,12.14,2,2021
2021-02-19,2021050,8:35,26,5,2.5,94.0,16,1.1,29.88,12.14,2,2021
2021-02-19,2021050,8:35,26,6,2.6,94.0,16,1.1,29.88,12.15,2,2021
2021-02-19,2021050,8:35,26,7,2.5,95.0,17,1.1,29.88,12.15,2,2021
2021-02-19,2021050,8:35,26,8,2.6,94.0,18,1.1,29.88,12.15,2,2021
2021-02-19,2021050,8:35,26,9,2.6,94.0,20,1.1,29.88,12.15,2,2021
2021-02-19,2021050,8:35,26,10,2.6,94.0,23,1.1,29.88,12.15,2,2021
2021-02-19,2021050,8:26,27,1,2.5,94.0,11,1.0,29.79,12.23,2,2021
2021-02-19,2021050,8:26,27,2,2.4,94.0,11,1.0,29.79,12.22,2,2021
2021-02-19,2021050,8:26,27,3,2.4,94.0,11,1.0,29.79,12.23,2,2021
2021-02-19,2021050,8:26,27,4,2.4,94.0,12,1.0,29.8,12.23,2,2021
2021-02-19,2021050,8:26,27,5,2.5,94.0,12,1.0,29.81,12.22,2,2021
2021-02-19,2021050,8:26,27,6,2.6,94.0,14,1.0,29.82,12.21,2,2021
2021-02-19,2021050,8:26,27,7,2.6,95.0,14,1.0,29.82,12.2,2,2021
2021-02-19,2021050,8:26,27,8,2.8,94.0,15,1.0,29.83,12.19,2,2021
2021-02-19,2021050,8:26,27,9,2.7,95.0,17,1.0,29.83,12.2,2,2021
2021-02-19,2021050,8:26,27,10,2.7,95.0,17,1.0,29.84,12.18,2,2021
2021-02-19,2021050,8:26,27,11,2.7,95.0,18,1.0,29.84,12.18,2,2021
2021-02-19,2021050,8:16,28,1,2.8,95.0,12,1.0,29.72,12.34,2,2021
2021-02-19,2021050,8:16,28,2,2.7,95.0,12,1.0,29.72,12.34,2,2021
2021-02-19,2021050,8:16,28,3,2.7,95.0,11,1.0,29.72,12.34,2,2021
2021-02-19,2021050,8:16,28,4,2.7,95.0,11,1.0,29.72,12.34,2,2021
2021-02-19,2021050,8:16,28,5,2.7,95.0,11,1.0,29.74,12.31,2,2021
2021-02-19,2021050,8:16,28,6,2.6,95.0,12,1.0,29.76,12.27,2,2021
2021-02-19,2021050,8:16,28,7,2.6,95.0,14,1.0,29.78,12.24,2,2021
2021-02-19,2021050,8:16,28,8,2.7,95.0,14,1.0,29.8,12.22,2,2021
2021-02-19,2021050,8:16,28,9,2.8,95.0,15,1.0,29.81,12.22,2,2021
2021-02-19,2021050,8:16,28,10,2.8,95.0,15,1.0,29.82,12.22,2,2021
2021-02-19,2021050,8:16,28,11,2.8,95.0,16,1.0,29.82,12.22,2,2021
2021-02-19,2021050,8:16,28,12,2.7,95.0,16,1.0,29.83,12.23,2,2021
2021-02-19,2021050,8:16,28,13,2.9,95.0,17,1.0,29.83,12.23,2,2021
2021-02-19,2021050,8:06,29,1,3.0,96.0,11,1.0,29.62,12.26,2,2021
2021-02-19,2021050,8:06,29,2,2.9,96.0,11,1.0,29.63,12.27,2,2021
2021-02-19,2021050,8:06,29,3,2.8,96.0,11,1.0,29.64,12.27,2,2021
2021-02-19,2021050,8:06,29,4,2.9,96.0,12,1.0,29.66,12.27,2,2021
2021-02-19,2021050,8:06,29,5,2.9,96.0,12,1.0,29.67,12.28,2,2021
2021-02-19,2021050,8:06,29,6,2.9,96.0,11,1.0,29.68,12.29,2,2021
2021-02-19,2021050,8:06,29,7,2.9,96.0,11,1.0,29.69,12.29,2,2021
2021-02-19,2021050,8:06,29,8,2.8,96.0,11,1.0,29.7,12.31,2,2021
2021-02-19,2021050,8:06,29,9,3.1,96.0,10,1.0,29.71,12.32,2,2021
2021-02-19,2021050,8:06,29,10,2.8,96.0,10,1.0,29.71,12.32,2,2021
2021-02-19,2021050,8:06,29,11,2.9,96.0,11,1.0,29.72,12.33,2,2021
2021-02-19,2021050,8:06,29,12,2.7,96.0,12,1.0,29.73,12.34,2,2021
2021-02-19,2021050,8:06,29,13,2.7,96.0,13,1.0,29.73,12.34,2,2021
2021-02-19,2021050,7:52,30,1,4.2,96.0,11,1.0,29.16,12.17,2,2021
2021-02-19,2021050,7:52,30,2,4.0,96.0,11,1.0,29.16,12.17,2,2021
2021-02-19,2021050,7:52,30,3,3.8,96.0,11,1.0,29.16,12.17,2,2021
2021-02-19,2021050,7:52,30,4,3.8,95.0,11,1.0,29.16,12.17,2,2021
2021-02-19,2021050,7:52,30,5,3.8,95.0,11,1.0,29.17,12.18,2,2021
2021-02-19,2021050,7:52,30,6,3.8,94.0,11,1.0,29.2,12.17,2,2021
2021-02-19,2021050,7:52,30,7,3.7,94.0,13,1.0,29.32,12.15,2,2021
2021-02-19,2021050,7:52,30,8,3.5,94.0,20,1.0,29.41,12.14,2,2021
2021-02-19,2021050,7:52,30,9,3.5,94.0,26,1.0,29.43,12.14,2,2021
2021-02-19,2021050,7:52,30,10,3.4,94.0,32,1.0,29.45,12.13,2,2021
2021-02-19,2021050,7:52,30,11,3.4,93.0,35,1.0,29.45,12.13,2,2021
2021-02-19,2021050,7:52,30,12,3.4,94.0,35,1.0,29.45,12.13,2,2021
